zi,freq,weight
舖,3971.0,8.881303178955455e-06
廓,3969.0,8.87683009752561e-06
莞,3962.0,8.861174312521156e-06
倭,3962.0,8.861174312521156e-06
罐,3959.0,8.85446469037639e-06
皖,3957.0,8.849991608946545e-06
愉,3957.0,8.849991608946545e-06
渤,3954.0,8.843281986801781e-06
蜡,3951.0,8.836572364657014e-06
毓,3947.0,8.827626201797325e-06
炒,3946.0,8.825389661082402e-06
驹,3939.0,8.80973387607795e-06
鳃,3936.0,8.803024253933182e-06
赎,3935.0,8.80078771321826e-06
飘,3928.0,8.785131928213806e-06
晖,3924.0,8.776185765354119e-06
钞,3907.0,8.738164573200443e-06
瞬,3905.0,8.7336914917706e-06
剖,3893.0,8.706853003191535e-06
蔬,3888.0,8.695670299616924e-06
霉,3876.0,8.668831811037861e-06
哩,3872.0,8.659885648178172e-06
淆,3869.0,8.653176026033405e-06
釜,3867.0,8.648702944603561e-06
蜘,3862.0,8.63752024102895e-06
樊,3857.0,8.626337537454343e-06
毙,3848.0,8.606208671020042e-06
褒,3837.0,8.5816067231559e-06
烹,3830.0,8.565950938151445e-06
驼,3825.0,8.554768234576836e-06
厕,3818.0,8.539112449572383e-06
扳,3810.0,8.521220123853004e-06
钾,3808.0,8.51674704242316e-06
邯,3805.0,8.510037420278395e-06
渭,3792.0,8.480962390984406e-06
郝,3784.0,8.463070065265034e-06
俯,3778.0,8.449650820975501e-06
饿,3776.0,8.445177739545654e-06
甄,3776.0,8.445177739545654e-06
霜,3770.0,8.431758495256122e-06
胚,3769.0,8.4295219545412e-06
蕉,3768.0,8.427285413826277e-06
摊,3763.0,8.416102710251668e-06
匀,3754.0,8.395973843817371e-06
钮,3750.0,8.387027680957683e-06
壹,3750.0,8.387027680957683e-06
猩,3748.0,8.382554599527839e-06
癸,3747.0,8.380318058812915e-06
胤,3740.0,8.364662273808461e-06
祇,3737.0,8.357952651663696e-06
檐,3730.0,8.342296866659242e-06
擢,3728.0,8.337823785229396e-06
祁,3725.0,8.331114163084631e-06
睿,3723.0,8.326641081654789e-06
岱,3708.0,8.293092970930955e-06
罹,3702.0,8.279673726641423e-06
抬,3691.0,8.255071778777281e-06
孢,3689.0,8.250598697347436e-06
杖,3685.0,8.241652534487749e-06
卦,3683.0,8.237179453057905e-06
梧,3674.0,8.217050586623607e-06
沁,3667.0,8.201394801619151e-06
钉,3666.0,8.19915826090423e-06
崛,3657.0,8.179029394469932e-06
骆,3648.0,8.158900528035632e-06
泼,3644.0,8.149954365175945e-06
刹,3643.0,8.147717824461023e-06
沫,3636.0,8.132062039456567e-06
哨,3635.0,8.129825498741646e-06
凑,3634.0,8.127588958026724e-06
兑,3625.0,8.107460091592426e-06
脆,3624.0,8.105223550877504e-06
迭,3618.0,8.091804306587973e-06
凿,3618.0,8.091804306587973e-06
沂,3606.0,8.064965818008908e-06
莽,3602.0,8.056019655149218e-06
敲,3602.0,8.056019655149218e-06
娄,3601.0,8.053783114434296e-06
邢,3586.0,8.020235003710466e-06
矣,3580.0,8.006815759420932e-06
榕,3578.0,8.00234267799109e-06
疲,3571.0,7.986686892986635e-06
莺,3556.0,7.953138782262805e-06
梗,3555.0,7.950902241547882e-06
挫,3552.0,7.944192619403116e-06
蝴,3551.0,7.941956078688194e-06
醛,3545.0,7.928536834398662e-06
裙,3545.0,7.928536834398662e-06
汐,3545.0,7.928536834398662e-06
谅,3538.0,7.912881049394208e-06
猿,3531.0,7.897225264389752e-06
楷,3523.0,7.879332938670377e-06
蒿,3520.0,7.87262331652561e-06
暹,3516.0,7.863677153665923e-06
袍,3511.0,7.852494450091312e-06
於,3510.0,7.85025790937639e-06
蝉,3509.0,7.848021368661469e-06
媛,3509.0,7.848021368661469e-06
渝,3500.0,7.82789250222717e-06
惹,3493.0,7.812236717222715e-06
犀,3488.0,7.801054013648103e-06
雏,3482.0,7.787634769358572e-06
妾,3477.0,7.776452065783963e-06
溥,3472.0,7.765269362209352e-06
膝,3463.0,7.745140495775053e-06
巾,3457.0,7.731721251485522e-06
盔,3456.0,7.7294847107706e-06
宵,3453.0,7.722775088625833e-06
抹,3450.0,7.716065466481068e-06
笠,3445.0,7.704882762906457e-06
蕊,3444.0,7.702646222191535e-06
泗,3440.0,7.693700059331846e-06
潟,3437.0,7.686990437187083e-06
喙,3437.0,7.686990437187083e-06
鳕,3425.0,7.660151948608018e-06
匾,3425.0,7.660151948608018e-06
莹,3424.0,7.657915407893094e-06
晤,3419.0,7.646732704318485e-06
灿,3418.0,7.644496163603563e-06
苷,3415.0,7.637786541458795e-06
乓,3414.0,7.635550000743873e-06
舶,3405.0,7.615421134309575e-06
髓,3403.0,7.6109480528797315e-06
肚,3401.0,7.606474971449887e-06
垩,3400.0,7.604238430734964e-06
膛,3399.0,7.602001890020043e-06
搁,3396.0,7.595292267875276e-06
眷,3382.0,7.563980697866368e-06
娥,3381.0,7.561744157151447e-06
簿,3373.0,7.543851831432069e-06
铀,3371.0,7.539378750002225e-06
驿,3369.0,7.534905668572382e-06
黔,3366.0,7.528196046427616e-06
膏,3360.0,7.514776802138083e-06
祺,3358.0,7.510303720708238e-06
涩,3348.0,7.487938313559018e-06
雯,3347.0,7.4857017728440965e-06
堀,3343.0,7.476755609984407e-06
渴,3342.0,7.474519069269487e-06
傍,3336.0,7.461099824979953e-06
勿,3324.0,7.4342613364008885e-06
栅,3320.0,7.425315173541202e-06
肋,3311.0,7.4051863071069034e-06
谟,3306.0,7.394003603532292e-06
峙,3303.0,7.387293981387526e-06
泾,3300.0,7.3805843592427595e-06
葱,3296.0,7.371638196383071e-06
讳,3294.0,7.367165114953227e-06
琅,3288.0,7.3537458706636945e-06
桦,3284.0,7.344799707804007e-06
卤,3275.0,7.324670841369709e-06
敛,3258.0,7.286649649216034e-06
婷,3255.0,7.279940027071268e-06
溉,3252.0,7.273230404926501e-06
婿,3247.0,7.2620477013518924e-06
疼,3244.0,7.2553380792071245e-06
汾,3239.0,7.244155375632515e-06
敕,3239.0,7.244155375632515e-06
辜,3232.0,7.228499590628061e-06
渣,3230.0,7.224026509198218e-06
耆,3228.0,7.219553427768373e-06
奢,3227.0,7.2173168870534515e-06
幌,3224.0,7.2106072649086835e-06
卯,3219.0,7.1994245613340746e-06
郸,3214.0,7.188241857759464e-06
蜗,3211.0,7.181532235614698e-06
俭,3208.0,7.174822613469931e-06
峨,3207.0,7.17258607275501e-06
耻,3206.0,7.170349532040088e-06
冤,3204.0,7.165876450610243e-06
俩,3193.0,7.141274502746101e-06
睦,3186.0,7.125618717741646e-06
谎,3180.0,7.1121994734521135e-06
溢,3178.0,7.10772639202227e-06
堰,3177.0,7.105489851307347e-06
磡,3174.0,7.098780229162583e-06
虔,3172.0,7.0943071477327375e-06
您,3165.0,7.078651362728282e-06
苻,3164.0,7.0764148220133606e-06
桨,3163.0,7.0741782812984405e-06
洼,3161.0,7.069705199868594e-06
顽,3160.0,7.0674686591536725e-06
岚,3159.0,7.065232118438752e-06
羞,3156.0,7.058522496293985e-06
戟,3155.0,7.056285955579062e-06
棺,3149.0,7.042866711289529e-06
烃,3141.0,7.024974385570154e-06
羚,3135.0,7.011555141280623e-06
枯,3126.0,6.991426274846324e-06
鹉,3116.0,6.9690608676971025e-06
寝,3116.0,6.9690608676971025e-06
镍,3113.0,6.962351245552338e-06
菁,3112.0,6.9601147048374145e-06
璧,3107.0,6.9489320012628055e-06
蚌,3102.0,6.937749297688194e-06
晏,3100.0,6.93327621625835e-06
侏,3100.0,6.93327621625835e-06
绸,3096.0,6.9243300533986616e-06
晃,3095.0,6.922093512683741e-06
洽,3092.0,6.915383890538974e-06
吟,3091.0,6.913147349824053e-06
焊,3085.0,6.899728105534518e-06
啊,3077.0,6.881835779815143e-06
馨,3075.0,6.877362698385298e-06
匙,3072.0,6.8706530762405325e-06
骄,3059.0,6.8415780469465475e-06
磺,3059.0,6.8415780469465475e-06
羟,3056.0,6.834868424801781e-06
瘦,3045.0,6.810266476937637e-06
闰,3042.0,6.803556854792871e-06
塾,3027.0,6.770008744069042e-06
掀,3025.0,6.765535662639196e-06
慌,3020.0,6.754352959064586e-06
缮,3019.0,6.752116418349665e-06
诬,3015.0,6.743170255489977e-06
枣,3010.0,6.731987551915366e-06
雳,3002.0,6.714095226195988e-06
竺,2996.0,6.7006759819064575e-06
刃,2992.0,6.691729819046769e-06
埼,2989.0,6.685020196902002e-06
丕,2986.0,6.678310574757237e-06
糟,2984.0,6.6738374933273925e-06
胖,2981.0,6.667127871182626e-06
摸,2977.0,6.6581817083229374e-06
芹,2974.0,6.651472086178172e-06
泵,2972.0,6.646999004748328e-06
麒,2958.0,6.615687434739419e-06
馈,2957.0,6.613450894024497e-06
揽,2956.0,6.611214353309576e-06
岬,2954.0,6.606741271879731e-06
蔷,2953.0,6.604504731164808e-06
钝,2951.0,6.600031649734965e-06
萼,2943.0,6.582139324015589e-06
捞,2940.0,6.575429701870823e-06
嘲,2924.0,6.53964505043207e-06
恼,2923.0,6.537408509717148e-06
酉,2913.0,6.515043102567927e-06
氰,2913.0,6.515043102567927e-06
抒,2905.0,6.4971507768485495e-06
殴,2891.0,6.465839206839643e-06
锌,2886.0,6.454656503265032e-06
琛,2882.0,6.445710340405344e-06
霹,2880.0,6.4412372589754996e-06
佥,2873.0,6.425581473971045e-06
侬,2872.0,6.423344933256124e-06
衬,2870.0,6.418871851826279e-06
谬,2869.0,6.416635311111358e-06
磐,2867.0,6.412162229681513e-06
骼,2860.0,6.396506444677059e-06
岔,2859.0,6.394269903962138e-06
梳,2853.0,6.3808506596726035e-06
棵,2847.0,6.367431415383073e-06
蝇,2841.0,6.3540121710935385e-06
忒,2840.0,6.351775630378618e-06
倚,2840.0,6.351775630378618e-06
锂,2830.0,6.329410223229398e-06
瑾,2824.0,6.3159909789398655e-06
兀,2820.0,6.3070448160801775e-06
鸽,2819.0,6.304808275365255e-06
穹,2816.0,6.298098653220489e-06
萤,2815.0,6.295862112505567e-06
腕,2812.0,6.2891524903608006e-06
菇,2809.0,6.282442868216034e-06
娇,2809.0,6.282442868216034e-06
斧,2804.0,6.271260164641424e-06
鸠,2799.0,6.260077461066814e-06
秃,2794.0,6.248894757492203e-06
枕,2794.0,6.248894757492203e-06
鲀,2780.0,6.217583187483295e-06
诃,2780.0,6.217583187483295e-06
暱,2778.0,6.21311010605345e-06
懋,2777.0,6.2108735653385276e-06
淞,2776.0,6.2086370246236075e-06
搏,2767.0,6.188508158189307e-06
衫,2764.0,6.1817985360445425e-06
瀛,2764.0,6.1817985360445425e-06
皓,2756.0,6.1639062103251665e-06
汞,2744.0,6.1370677217461015e-06
棣,2736.0,6.119175396026725e-06
苞,2733.0,6.1124657738819576e-06
咪,2728.0,6.101283070307349e-06
舷,2721.0,6.0856272853028935e-06
祂,2721.0,6.0856272853028935e-06
衞,2719.0,6.08115420387305e-06
焉,2716.0,6.074444581728284e-06
瑛,2713.0,6.067734959583517e-06
兜,2713.0,6.067734959583517e-06
蜒,2712.0,6.065498418868596e-06
荀,2710.0,6.061025337438751e-06
锈,2691.0,6.018531063855232e-06
捧,2685.0,6.0051118195657e-06
戍,2681.0,5.996165656706012e-06
瞻,2678.0,5.989456034561246e-06
兖,2674.0,5.980509871701557e-06
蜿,2671.0,5.973800249556793e-06
炬,2664.0,5.958144464552338e-06
浚,2663.0,5.955907923837415e-06
霆,2661.0,5.951434842407571e-06
洒,2657.0,5.9424886795478825e-06
缚,2655.0,5.938015598118039e-06
憾,2651.0,5.929069435258351e-06
嗜,2648.0,5.922359813113585e-06
鑫,2643.0,5.911177109538974e-06
蔗,2643.0,5.911177109538974e-06
睹,2643.0,5.911177109538974e-06
熹,2635.0,5.893284783819598e-06
芸,2634.0,5.891048243104675e-06
嘱,2634.0,5.891048243104675e-06
撕,2629.0,5.8798655395300654e-06
抨,2629.0,5.8798655395300654e-06
胰,2627.0,5.875392458100221e-06
陡,2625.0,5.870919376670377e-06
糙,2625.0,5.870919376670377e-06
篡,2623.0,5.866446295240533e-06
靶,2619.0,5.857500132380845e-06
溜,2613.0,5.8440808880913125e-06
茱,2611.0,5.839607806661469e-06
觅,2598.0,5.810532777367483e-06
桩,2588.0,5.7881673702182625e-06
蛾,2587.0,5.785930829503339e-06
噬,2581.0,5.772511585213807e-06
玺,2579.0,5.768038503783962e-06
曜,2578.0,5.765801963069041e-06
蚕,2577.0,5.763565422354119e-06
萃,2577.0,5.763565422354119e-06
阙,2574.0,5.756855800209353e-06
帛,2570.0,5.7479096373496634e-06
韧,2568.0,5.7434365559198215e-06
霄,2565.0,5.736726933775055e-06
颚,2562.0,5.730017311630287e-06
稠,2562.0,5.730017311630287e-06
芮,2561.0,5.7277807709153664e-06
哉,2560.0,5.725544230200444e-06
沸,2559.0,5.723307689485523e-06
蟾,2554.0,5.712124985910912e-06
恪,2553.0,5.70988844519599e-06
灶,2551.0,5.705415363766146e-06
栈,2550.0,5.7031788230512224e-06
怜,2545.0,5.6919961194766135e-06
渥,2543.0,5.687523038046769e-06
艮,2541.0,5.6830499566169254e-06
孵,2541.0,5.6830499566169254e-06
祚,2540.0,5.680813415902003e-06
莓,2528.0,5.653974927322939e-06
隍,2521.0,5.638319142318485e-06
杠,2511.0,5.615953735169263e-06
砾,2509.0,5.61148065373942e-06
溴,2506.0,5.604771031594653e-06
峭,2501.0,5.593588328020044e-06
芥,2497.0,5.5846421651603554e-06
煞,2497.0,5.5846421651603554e-06
逗,2495.0,5.580169083730512e-06
锻,2479.0,5.544384432291758e-06
捍,2478.0,5.542147891576836e-06
煽,2475.0,5.53543826943207e-06
妄,2473.0,5.5309651880022256e-06
黜,2468.0,5.519782484427616e-06
昼,2459.0,5.499653617993317e-06
鞑,2454.0,5.488470914418706e-06
沽,2452.0,5.483997832988864e-06
敞,2450.0,5.479524751559018e-06
箕,2448.0,5.475051670129175e-06
俾,2444.0,5.466105507269487e-06
曙,2436.0,5.44821318155011e-06
蚤,2427.0,5.428084315115812e-06
翟,2422.0,5.416901611541201e-06
偕,2417.0,5.4057189079665915e-06
皂,2410.0,5.390063122962136e-06
昊,2408.0,5.385590041532293e-06
薰,2403.0,5.374407337957682e-06
淇,2397.0,5.360988093668151e-06
绞,2392.0,5.34980539009354e-06
粪,2391.0,5.347568849378618e-06
矽,2391.0,5.347568849378618e-06
篷,2386.0,5.336386145804007e-06
邺,2384.0,5.331913064374164e-06
慨,2380.0,5.322966901514476e-06
鳅,2379.0,5.320730360799553e-06
苣,2376.0,5.314020738654787e-06
屑,2372.0,5.305074575795099e-06
晕,2356.0,5.269289924356346e-06
酚,2353.0,5.26258030221158e-06
赁,2353.0,5.26258030221158e-06
烛,2350.0,5.255870680066813e-06
筛,2346.0,5.246924517207125e-06
肽,2338.0,5.2290321914877485e-06
禺,2338.0,5.2290321914877485e-06
埤,2336.0,5.224559110057905e-06
躯,2335.0,5.222322569342983e-06
潼,2334.0,5.220086028628061e-06
镖,2333.0,5.217849487913139e-06
妨,2333.0,5.217849487913139e-06
颐,2331.0,5.213376406483295e-06
恕,2330.0,5.211139865768373e-06
麾,2327.0,5.204430243623607e-06
笨,2318.0,5.184301377189308e-06
恺,2318.0,5.184301377189308e-06
臧,2315.0,5.177591755044542e-06
瘟,2314.0,5.17535521432962e-06
俸,2314.0,5.17535521432962e-06
乍,2308.0,5.161935970040088e-06
靼,2307.0,5.159699429325166e-06
羁,2301.0,5.146280185035634e-06
镁,2294.0,5.130624400031179e-06
蚊,2294.0,5.130624400031179e-06
硼,2293.0,5.1283878593162575e-06
皋,2290.0,5.121678237171491e-06
溺,2285.0,5.1104955335968815e-06
吡,2273.0,5.0836570450178166e-06
刮,2270.0,5.07694742287305e-06
舵,2268.0,5.072474341443206e-06
龛,2265.0,5.06576471929844e-06
辗,2262.0,5.0590550971536726e-06
泻,2262.0,5.0590550971536726e-06
暮,2260.0,5.05458201572383e-06
钊,2258.0,5.050108934293985e-06
贱,2258.0,5.050108934293985e-06
隅,2256.0,5.045635852864141e-06
堇,2255.0,5.043399312149219e-06
帘,2250.0,5.0322166085746085e-06
酪,2242.0,5.0143242828552324e-06
娟,2236.0,5.000905038565701e-06
饷,2235.0,4.998668497850778e-06
沐,2231.0,4.989722334991089e-06
膳,2228.0,4.983012712846323e-06
桢,2226.0,4.97853963141648e-06
盎,2225.0,4.976303090701558e-06
玮,2223.0,4.971830009271714e-06
泣,2222.0,4.9695934685567914e-06
楞,2221.0,4.9673569278418705e-06
泸,2220.0,4.965120387126948e-06
侮,2219.0,4.962883846412024e-06
譬,2217.0,4.958410764982182e-06
咽,2216.0,4.956174224267258e-06
斡,2209.0,4.9405184392628056e-06
曦,2206.0,4.933808817118039e-06
挟,2204.0,4.929335735688195e-06
靴,2198.0,4.9159164913986624e-06
晒,2196.0,4.911443409968819e-06
沥,2192.0,4.90249724710913e-06
鲑,2191.0,4.900260706394208e-06
瘾,2184.0,4.884604921389754e-06
驯,2181.0,4.8778952992449885e-06
巳,2176.0,4.866712595670378e-06
鹭,2174.0,4.862239514240533e-06
莆,2169.0,4.851056810665924e-06
傀,2166.0,4.844347188521157e-06
铲,2165.0,4.842110647806235e-06
诅,2165.0,4.842110647806235e-06
羲,2165.0,4.842110647806235e-06
彤,2162.0,4.8354010256614685e-06
挠,2154.0,4.8175086999420924e-06
坜,2149.0,4.806325996367482e-06
铉,2147.0,4.801852914937638e-06
苟,2146.0,4.799616374222716e-06
吵,2137.0,4.779487507788418e-06
纶,2135.0,4.775014426358573e-06
诰,2134.0,4.7727778856436514e-06
妍,2133.0,4.77054134492873e-06
庾,2130.0,4.763831722783963e-06
幡,2130.0,4.763831722783963e-06
椰,2128.0,4.759358641354119e-06
柠,2128.0,4.759358641354119e-06
佬,2126.0,4.754885559924275e-06
韬,2121.0,4.743702856349665e-06
栓,2121.0,4.743702856349665e-06
靡,2116.0,4.732520152775055e-06
陛,2111.0,4.721337449200444e-06
煎,2111.0,4.721337449200444e-06
豁,2109.0,4.7168643677706e-06
瘫,2104.0,4.70568166419599e-06
槐,2104.0,4.70568166419599e-06
衢,2101.0,4.698972042051224e-06
恤,2101.0,4.698972042051224e-06
夭,2101.0,4.698972042051224e-06
醚,2099.0,4.69449896062138e-06
裘,2099.0,4.69449896062138e-06
儡,2099.0,4.69449896062138e-06
腥,2098.0,4.6922624199064575e-06
绫,2094.0,4.6833162570467695e-06
绮,2093.0,4.6810797163318485e-06
砸,2093.0,4.6810797163318485e-06
沮,2093.0,4.6810797163318485e-06
埗,2093.0,4.6810797163318485e-06
赂,2090.0,4.674370094187082e-06
捆,2090.0,4.674370094187082e-06
鼬,2089.0,4.6721335534721605e-06
汴,2088.0,4.669897012757237e-06
葫,2087.0,4.667660472042315e-06
呆,2083.0,4.658714309182627e-06
奚,2081.0,4.654241227752784e-06
鞘,2080.0,4.652004687037861e-06
芋,2080.0,4.652004687037861e-06
绶,2080.0,4.652004687037861e-06
濠,2080.0,4.652004687037861e-06
喂,2080.0,4.652004687037861e-06
蓟,2079.0,4.649768146322938e-06
淄,2076.0,4.643058524178173e-06
瞒,2073.0,4.636348902033407e-06
阱,2072.0,4.634112361318484e-06
蝎,2067.0,4.622929657743873e-06
峪,2063.0,4.613983494884186e-06
萱,2062.0,4.6117469541692635e-06
镀,2061.0,4.609510413454342e-06
炯,2060.0,4.60727387273942e-06
炫,2059.0,4.605037332024498e-06
伶,2059.0,4.605037332024498e-06
晟,2058.0,4.602800791309576e-06
痴,2056.0,4.598327709879732e-06
瞩,2047.0,4.578198843445433e-06
氦,2047.0,4.578198843445433e-06
扔,2046.0,4.575962302730512e-06
拢,2042.0,4.5670161398708226e-06
湄,2039.0,4.560306517726056e-06
隘,2037.0,4.555833436296213e-06
鄞,2035.0,4.551360354866368e-06
柑,2028.0,4.535704569861914e-06
戮,2024.0,4.526758407002226e-06
翘,2021.0,4.52004878485746e-06
旷,2021.0,4.52004878485746e-06
毯,2018.0,4.5133391627126935e-06
倩,2018.0,4.5133391627126935e-06
琵,2015.0,4.5066295405679265e-06
挣,2012.0,4.499919918423161e-06
钵,2011.0,4.497683377708239e-06
鸥,2009.0,4.4932102962783965e-06
蒜,2004.0,4.482027592703785e-06
陋,1998.0,4.4686083484142526e-06
榈,1995.0,4.461898726269486e-06
醋,1992.0,4.455189104124722e-06
檬,1990.0,4.4507160226948765e-06
崁,1990.0,4.4507160226948765e-06
矫,1989.0,4.4484794819799556e-06
冉,1988.0,4.446242941265032e-06
槛,1985.0,4.439533319120266e-06
娴,1979.0,4.426114074830733e-06
肛,1978.0,4.4238775341158116e-06
琶,1977.0,4.421640993400891e-06
锚,1974.0,4.414931371256124e-06
萎,1973.0,4.412694830541202e-06
钛,1969.0,4.403748667681514e-06
燮,1968.0,4.401512126966591e-06
叱,1968.0,4.401512126966591e-06
疹,1966.0,4.397039045536748e-06
鹫,1965.0,4.394802504821825e-06
讶,1958.0,4.3791467198173714e-06
胥,1958.0,4.3791467198173714e-06
淤,1954.0,4.3702005569576826e-06
扯,1953.0,4.367964016242762e-06
鸾,1948.0,4.35678131266815e-06
姨,1948.0,4.35678131266815e-06
陌,1947.0,4.354544771953228e-06
磊,1947.0,4.354544771953228e-06
嘻,1945.0,4.350071690523384e-06
掳,1944.0,4.347835149808462e-06
稷,1940.0,4.338888986948774e-06
佚,1940.0,4.338888986948774e-06
垮,1934.0,4.325469742659242e-06
拐,1933.0,4.32323320194432e-06
幂,1933.0,4.32323320194432e-06
揆,1928.0,4.312050498369709e-06
皱,1927.0,4.3098139576547865e-06
寰,1927.0,4.3098139576547865e-06
壕,1926.0,4.3075774169398655e-06
苇,1920.0,4.294158172650333e-06
竿,1912.0,4.276265846930957e-06
铠,1911.0,4.274029306216034e-06
拷,1909.0,4.269556224786192e-06
桅,1908.0,4.267319684071268e-06
糯,1906.0,4.262846602641425e-06
珂,1905.0,4.260610061926503e-06
跪,1904.0,4.25837352121158e-06
毘,1903.0,4.256136980496658e-06
霰,1901.0,4.251663899066814e-06
笋,1901.0,4.251663899066814e-06
弈,1901.0,4.251663899066814e-06
卉,1901.0,4.251663899066814e-06
巅,1900.0,4.249427358351892e-06
苛,1892.0,4.231535032632517e-06
翊,1892.0,4.231535032632517e-06
渲,1892.0,4.231535032632517e-06
蕙,1891.0,4.229298491917593e-06
涧,1891.0,4.229298491917593e-06
咎,1888.0,4.222588869772827e-06
莒,1886.0,4.218115788342984e-06
臼,1886.0,4.218115788342984e-06
朽,1877.0,4.197986921908686e-06
懒,1877.0,4.197986921908686e-06
汲,1876.0,4.195750381193763e-06
炽,1875.0,4.193513840478841e-06
悍,1875.0,4.193513840478841e-06
诡,1868.0,4.177858055474387e-06
瞿,1866.0,4.173384974044543e-06
悖,1863.0,4.166675351899776e-06
虱,1862.0,4.1644388111848545e-06
沾,1860.0,4.15996572975501e-06
篆,1858.0,4.1554926483251665e-06
漕,1858.0,4.1554926483251665e-06
圻,1856.0,4.151019566895322e-06
憩,1855.0,4.1487830261804e-06
昙,1850.0,4.13760032260579e-06
釉,1848.0,4.133127241175945e-06
岂,1848.0,4.133127241175945e-06
蔑,1847.0,4.130890700461023e-06
掣,1846.0,4.128654159746102e-06
诫,1845.0,4.12641761903118e-06
簇,1842.0,4.1197079968864135e-06
聆,1840.0,4.115234915456569e-06
昧,1839.0,4.1129983747416465e-06
剃,1838.0,4.110761834026725e-06
悄,1837.0,4.108525293311804e-06
痪,1835.0,4.1040522118819584e-06
蛱,1834.0,4.1018156711670375e-06
闷,1833.0,4.099579130452115e-06
铬,1832.0,4.097342589737193e-06
殡,1829.0,4.090632967592427e-06
帧,1829.0,4.090632967592427e-06
媚,1826.0,4.0839233454476614e-06
孺,1824.0,4.079450264017816e-06
颍,1821.0,4.07274064187305e-06
悚,1819.0,4.068267560443206e-06
饪,1817.0,4.063794479013362e-06
甬,1817.0,4.063794479013362e-06
崭,1817.0,4.063794479013362e-06
辕,1816.0,4.06155793829844e-06
睐,1816.0,4.06155793829844e-06
琰,1816.0,4.06155793829844e-06
鲽,1809.0,4.045902153293987e-06
愁,1807.0,4.041429071864141e-06
侃,1802.0,4.0302463682895316e-06
钰,1799.0,4.0235367461447645e-06
坍,1796.0,4.016827123999998e-06
啶,1796.0,4.016827123999998e-06
濮,1794.0,4.0123540425701555e-06
驸,1793.0,4.010117501855233e-06
谤,1793.0,4.010117501855233e-06
泷,1793.0,4.010117501855233e-06
笙,1792.0,4.007880961140311e-06
陂,1791.0,4.005644420425389e-06
甥,1791.0,4.005644420425389e-06
骇,1789.0,4.001171338995545e-06
馏,1789.0,4.001171338995545e-06
峇,1789.0,4.001171338995545e-06
埕,1784.0,3.989988635420933e-06
炀,1783.0,3.987752094706012e-06
绛,1780.0,3.981042472561246e-06
杞,1778.0,3.9765693911314026e-06
咤,1773.0,3.965386687556792e-06
僖,1771.0,3.9609136061269474e-06
贮,1770.0,3.9586770654120265e-06
褚,1767.0,3.9519674432672586e-06
珪,1766.0,3.9497309025523385e-06
衮,1758.0,3.931838576832962e-06
傻,1755.0,3.925128954688195e-06
隼,1753.0,3.920655873258351e-06
臻,1753.0,3.920655873258351e-06
骁,1743.0,3.89829046610913e-06
镐,1743.0,3.89829046610913e-06
疟,1740.0,3.891580843964364e-06
铨,1737.0,3.884871221819599e-06
撃,1734.0,3.8781615996748325e-06
哆,1734.0,3.8781615996748325e-06
桧,1732.0,3.873688518244988e-06
妒,1731.0,3.871451977530066e-06
盼,1727.0,3.8625058146703774e-06
聋,1725.0,3.858032733240534e-06
瓮,1722.0,3.851323111095768e-06
砷,1721.0,3.849086570380847e-06
毋,1719.0,3.844613488951001e-06
谒,1714.0,3.8334307853763916e-06
跆,1713.0,3.831194244661469e-06
攸,1706.0,3.8155384596570155e-06
芷,1705.0,3.813301918942092e-06
谚,1704.0,3.8110653782271706e-06
苓,1703.0,3.8088288375122484e-06
踩,1698.0,3.797646133937638e-06
昱,1698.0,3.797646133937638e-06
撼,1695.0,3.790936511792872e-06
侗,1695.0,3.790936511792872e-06
挚,1693.0,3.786463430363028e-06
鳚,1692.0,3.7842268896481066e-06
雉,1692.0,3.7842268896481066e-06
殆,1691.0,3.781990348933184e-06
躁,1687.0,3.7730441860734963e-06
蜴,1686.0,3.770807645358574e-06
畸,1686.0,3.770807645358574e-06
羧,1685.0,3.7685711046436515e-06
铵,1680.0,3.7573884010690416e-06
耦,1680.0,3.7573884010690416e-06
腻,1678.0,3.7529153196391968e-06
烘,1673.0,3.7417326160645865e-06
遏,1670.0,3.735022993919821e-06
侈,1666.0,3.7260768310601327e-06
歪,1665.0,3.723840290345211e-06
皈,1664.0,3.7216037496302887e-06
濬,1664.0,3.7216037496302887e-06
褶,1663.0,3.7193672089153673e-06
灼,1663.0,3.7193672089153673e-06
魄,1661.0,3.7148941274855216e-06
樵,1657.0,3.705947964625834e-06
椿,1655.0,3.701474883195991e-06
赈,1654.0,3.6992383424810686e-06
绯,1651.0,3.6925287203363024e-06
鳌,1647.0,3.6835825574766135e-06
琐,1645.0,3.67910947604677e-06
葆,1643.0,3.674636394616926e-06
茉,1642.0,3.6723998539020037e-06
贻,1631.0,3.647797906037861e-06
驴,1630.0,3.6455613653229387e-06
楔,1630.0,3.6455613653229387e-06
叡,1629.0,3.643324824608017e-06
颊,1628.0,3.6410882838930947e-06
浒,1628.0,3.6410882838930947e-06
绢,1626.0,3.6366152024632507e-06
瓯,1626.0,3.6366152024632507e-06
弩,1626.0,3.6366152024632507e-06
趟,1609.0,3.5985940103095764e-06
筠,1608.0,3.596357469594654e-06
卅,1602.0,3.5829382253051217e-06
锰,1596.0,3.5695189810155884e-06
倦,1596.0,3.5695189810155884e-06
圩,1587.0,3.5493901145812914e-06
馅,1584.0,3.542680492436525e-06
栉,1584.0,3.542680492436525e-06
銮,1579.0,3.531497788861914e-06
